122	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
123	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
124	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
125	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
126	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
127	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5B 	
128	0.00003855	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
129	0.00004610	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 1: E5 	
130	0.00000838	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 0: 	
131	0.00001928	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
132	0.00001090	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
133	0.00013745	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 14: 68 08 08 68 73 A9 00 18 34 56 78 0A 40 16 	
134	0.00001341	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
135	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 07 	
136	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 07 	
137	0.00000587	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 68 	
138	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: D3 	
139	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 88 	
140	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
141	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
142	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
143	0.00002095	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
144	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 00 	
145	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 5B 	
146	0.00000754	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 1: 16 	
147	0.00329958	NTVDM.EXE	IRP_MJ_WRITE	Serial1	SUCCESS	Length 1: E5 	
148	0.00000670	NTVDM.EXE	IRP_MJ_READ	Serial1	SUCCESS	Length 0: 	
149	0.00001844	NTVDM.EXE	IOCTL_SERIAL_WAIT_ON_MASK	Serial1	SUCCESS		
150	0.00001257	NTVDM.EXE	IOCTL_SERIAL_GET_MODEMSTATUS	Serial1	SUCCESS		
